"","male","age","educ6","ownhome","income","micro_service","micro_english","micro_afraid","micro_honest","micro_namecall","micro_harassed","micro_pronounce","micro_stem","micro_creative","discrim_promotion","discrim_fired","discrim_hired","discrim_police","discrim_housing","discrim_neighbor","id_asianam","id_ethnic","id_ethnicam","id_asian","id_american","id2_asianam","id2_ethnic","id2_ethnicam","id2_asian","id2_american","linkedfate_race","linkedfate_ethnic","commrace","commcult","commecon","commpol","inequality","bank_reg","minimum_wage","rich_tax","american_job","free_college","race","democrat","republican","states","forborn","citizen","respid","discrimination","micro_aggression"
"874",0,0.731707317073171,0.4,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.666666666666667,0,1,1,1,0,1,1,1,1,0,1,"Black",1,0,"AL",0,1,200000142,0.166666666666667,0.222222222222222
"875",0,0.609756097560976,0.8,1,0.333333333333333,1,0,0,0,0,0,1,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0.75,1,1,1,0.25,1,"Black",1,0,"TX",0,1,200000106,0.666666666666667,0.222222222222222
"876",1,0.597560975609756,0.2,1,0.5,1,1,1,0,1,0,1,0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,1,1,0,0.75,"Black",0,1,"CA",0,1,200000074,0.666666666666667,0.666666666666667
"877",1,0.0487804878048781,0.2,1,1,0,1,1,1,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1,0.75,0.75,0.25,"Black",1,0,"LA",0,1,250000123,0.166666666666667,0.777777777777778
"878",0,0.780487804878049,0.6,1,0.166666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0.75,0.75,0.75,1,0,0.75,"Black",1,0,"CA",0,1,200000070,0,0
"879",0,0.341463414634146,0.6,1,0.5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0.75,0.25,1,"Black",1,0,"TX",0,1,200000334,0.166666666666667,0
"880",0,0.597560975609756,0.4,1,0.166666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,1,"Black",1,0,"OH",0,1,200000025,0,0
"881",1,0.426829268292683,0.8,1,0.333333333333333,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.75,0,0.25,0,0,"Black",0,0,"LA",0,1,200000267,0,0.222222222222222
"882",0,0.280487804878049,0.6,1,0.5,0,0,1,1,0,0,1,0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0.666666666666667,0,1,1,1,1,1,0.5,1,1,0,1,"Black",1,0,"AZ",0,1,250000074,0.666666666666667,0.444444444444444
"883",0,0.231707317073171,1,0,0.666666666666667,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0.25,0.25,1,0.25,0,1,"Black",0,0,"UT",1,0,250000041,0,0.222222222222222
"884",0,0.75609756097561,0.6,1,0.333333333333333,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.666666666666667,0,1,1,1,1,1,1,1,1,1,1,"Black",1,0,"AL",0,1,200000296,0.333333333333333,0.111111111111111
"885",1,0.439024390243902,0.4,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333333333333333,0,1,1,0,1,1,1,1,1,0,1,"Black",1,0,"NY",0,1,250000112,0,0.333333333333333
"886",0,0.0609756097560976,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.666666666666667,0,1,1,1,0,1,1,1,0,0,1,"Black",1,0,"NY",0,1,350000276,0.166666666666667,0
"887",1,0.121951219512195,0.4,0,0.166666666666667,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0.5,0,1,1,1,1,"Black",0,0,"LA",0,1,250000229,0.166666666666667,0.333333333333333
"888",0,0.731707317073171,0.6,1,0.166666666666667,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0.25,0,1,0,0.75,0.75,"Black",1,0,"NV",0,1,200000015,0.333333333333333,0
"889",1,0.426829268292683,1,0,0.5,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.666666666666667,0,1,1,1,1,0,0,0,0,0.25,0.25,"Black",0,1,"CA",0,1,250000101,0.5,0.111111111111111
"890",1,0.573170731707317,0.6,0,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0.75,1,1,1,0.25,0.75,"Black",1,0,"CA",0,1,200000061,1,0.888888888888889
"891",1,0.390243902439024,1,1,0.833333333333333,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,1,1,1,1,0.5,1,"Black",0,0,"CA",0,1,250000006,0.333333333333333,0.111111111111111
"892",0,0.0121951219512195,0.8,1,0.166666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,1,0.75,0.75,1,"Black",0,0,"FL",0,1,300000403,0,0
"893",0,0.51219512195122,0.4,1,0.166666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,0,1,"Black",1,0,"NC",0,1,200000093,0,0
"894",0,0.451219512195122,1,1,0.666666666666667,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,1,1,1,1,0.75,1,"Black",1,0,"CA",0,1,200000168,0.333333333333333,0.111111111111111
"895",1,0.451219512195122,0.6,1,0.166666666666667,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0.25,"Black",0,1,"OH",0,1,200000322,0.5,0.111111111111111
"896",0,0.682926829268293,0.2,1,0,1,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0.75,1,1,0.75,1,1,"Black",1,0,"CA",0,1,200000361,0.333333333333333,0.444444444444444
"897",0,0.158536585365854,0.4,1,0.166666666666667,0,0,1,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,0.75,1,1,0.25,1,"Black",1,0,"IL",0,1,250000013,0.166666666666667,0.555555555555556
"898",0,0.609756097560976,0.2,1,0,1,1,0,0,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0,0,1,0,1,1,"Black",1,0,"IL",0,1,200000199,1,0.666666666666667
"899",1,0.390243902439024,0.8,1,0.5,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0.75,1,1,0,1,"Black",1,0,"TN",0,1,200000133,0.333333333333333,0.111111111111111
"900",1,0.146341463414634,0.4,0,0.166666666666667,1,0,1,1,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0.75,1,1,1,0,1,"Black",0,0,"MS",0,1,200000187,1,0.444444444444444
"901",1,0.573170731707317,0.8,1,0.666666666666667,1,0,0,1,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.666666666666667,0,1,1,1,1,1,0.25,1,1,0.75,0.75,"Black",1,0,"CA",0,1,200000049,0.5,0.333333333333333
"902",1,0.536585365853659,0.4,1,0.166666666666667,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0.75,1,1,0,0.75,"Black",1,0,"TN",0,1,200000089,0,0.333333333333333
"903",1,0.74390243902439,0.8,1,0.333333333333333,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,0,1,"Black",1,0,"KY",0,1,200000006,0,0.222222222222222
"904",0,0.475609756097561,1,1,0.166666666666667,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.5,0.75,1,1,0,0.75,"Black",1,0,"NV",0,1,100000013,0.333333333333333,0
"905",0,0.0365853658536585,0.8,1,0.833333333333333,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.666666666666667,0,1,1,0,0,0.75,0.25,1,0.75,0,1,"Black",0,0,"GA",0,1,200000192,0,0.333333333333333
"906",0,0.231707317073171,0.8,0,0.166666666666667,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.666666666666667,0,1,1,1,0,1,0.75,1,1,0.25,1,"Black",1,0,"NC",0,1,250000252,0.5,0.111111111111111
"907",0,0.585365853658537,0.4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,1,0.5,0.75,"Black",1,0,"FL",0,1,200000327,0,0.111111111111111
"908",0,0.121951219512195,0.8,0,0.166666666666667,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.666666666666667,0,1,1,1,0,1,1,1,1,0.75,1,"Black",1,0,"GA",0,1,250000004,0.333333333333333,0.111111111111111
"909",0,0.317073170731707,0.6,0,0.166666666666667,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,0,0.75,1,"Black",1,0,"AL",0,1,200000271,0.5,0.222222222222222
"910",1,0.609756097560976,0.6,0,0,1,1,1,1,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0.75,0.75,1,1,0.25,1,"Black",1,0,"CA",0,1,200000073,0.333333333333333,0.666666666666667
"911",0,0.268292682926829,0.4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,0.75,1,0,1,1,"Black",0,0,"MI",0,1,250000259,0,0.111111111111111
"912",1,0.0121951219512195,0.4,1,0.166666666666667,0,0,1,0,0,0,1,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.75,0.75,1,0.25,0.75,0.75,"Black",0,0,"FL",0,1,250000038,0.5,0.333333333333333
"913",0,0.682926829268293,0.4,1,0.166666666666667,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.666666666666667,0,1,1,1,1,1,0.75,1,0.75,0.75,0.75,"Black",1,0,"AL",0,1,200000405,0.5,0.111111111111111
"914",0,0.682926829268293,0.2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.666666666666667,0,0,1,1,0,1,0.75,1,0.5,0,0.75,"Black",1,0,"AR",0,1,200000158,0,0
"915",0,0.682926829268293,0.2,0,0,1,0,1,1,1,0,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1,1,1,1,0,1,"Black",1,0,"GA",0,1,200000023,0.5,0.666666666666667
"916",0,0.475609756097561,0.8,1,0.5,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,0,0.25,"Black",1,0,"CA",0,1,200000037,1,0.777777777777778
"917",0,0.731707317073171,0.4,1,0.166666666666667,1,0,0,0,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.75,1,1,0,1,"Black",1,0,"VA",0,1,200000098,0.5,0.333333333333333
"918",1,0.609756097560976,0.8,1,0.5,0,0,1,0,0,0,1,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0.666666666666667,0,0,1,1,0,0.75,1,1,1,0.75,1,"Black",1,0,"MD",0,1,250000209,0.666666666666667,0.333333333333333
"919",1,0.353658536585366,0.6,1,0.666666666666667,1,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,0.75,0.25,1,"Black",1,0,"NV",0,1,250000053,0.333333333333333,0.333333333333333
"920",0,0.0121951219512195,0.6,0,0.166666666666667,1,0,0,0,0,1,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0.75,1,1,0.5,0.25,1,"Black",1,0,"FL",0,1,250000151,0.5,0.444444444444444
"921",0,0.634146341463415,1,1,0.333333333333333,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,0,1,"Black",1,0,"CA",0,1,250000028,0.666666666666667,0.111111111111111
"922",1,0.646341463414634,0.6,1,0.166666666666667,0,0,0,0,0,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.666666666666667,0,1,1,0,0,0.25,1,0.75,0.25,0.25,0.25,"Black",1,0,"CA",0,1,200000231,0.5,0.222222222222222
"923",0,0.75609756097561,0.6,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,0,1,"Black",1,0,"CA",0,1,200000288,0.666666666666667,0.111111111111111
"924",0,0.0609756097560976,0.6,0,0.166666666666667,0,0,1,0,1,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0.666666666666667,0,0,1,0,0,0.75,1,1,1,0.5,1,"Black",0,0,"CA",0,1,250000178,0.333333333333333,0.555555555555556
"925",0,0.0731707317073171,1,1,0.666666666666667,1,0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,1,0.75,1,1,0,1,"Black",1,0,"CA",0,1,250000246,0,0.777777777777778
"926",0,0.597560975609756,0.4,1,0,1,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,0,1,"Black",1,0,"MS",0,1,250000247,0,0.777777777777778
"927",1,0.475609756097561,0.4,1,0.166666666666667,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0.666666666666667,0,1,0,1,1,1,1,1,1,0,1,"Black",1,0,"GA",0,1,200000189,0.5,0
"928",1,0.341463414634146,0.4,1,0.166666666666667,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0.75,0,1,"Black",1,0,"LA",0,1,200000309,0,0.111111111111111
"929",0,0.634146341463415,0.8,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,1,"Black",1,0,"DE",0,1,300000205,0.166666666666667,0.111111111111111
"930",0,0.024390243902439,0.8,0,0.5,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0.5,1,0.75,0.5,1,"Latino",1,0,"NY",0,1,350000433,0.166666666666667,0.111111111111111
"931",1,0.024390243902439,0.8,0,0.166666666666667,0,1,1,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0.5,0.25,1,0.75,0,1,"Latino",0,1,"CA",0,1,350000481,0.5,0.333333333333333
"932",0,0.0487804878048781,0.8,1,0.166666666666667,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.666666666666667,0.666666666666667,1,1,1,1,0.75,1,1,1,0,1,"Latino",1,0,"GA",0,1,300000504,0,0.222222222222222
"933",0,0.560975609756098,0.2,1,0.166666666666667,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.666666666666667,1,1,1,1,0.25,1,1,1,0.75,0.75,"Latino",1,0,"AZ",1,1,300000581,0,0.111111111111111
"934",1,0.0975609756097561,0.2,0,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0.666666666666667,1,1,1,1,1,1,1,1,0,1,"Latino",1,0,"AZ",0,1,300000488,0.666666666666667,1
"935",0,0.682926829268293,0.2,1,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.25,0.5,1,0.75,0.25,1,"Latino",0,0,"CA",1,1,300000949,0,0.555555555555556
"936",0,0.5,0.6,1,0.333333333333333,0,0,0,0,0,0,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,"Latino",0,0,"FL",1,1,350000361,0.5,0.222222222222222
"937",0,0.353658536585366,0.4,1,0.166666666666667,1,1,0,1,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0.5,1,1,0.5,0.75,"Latino",1,0,"IL",1,0,300000588,0.5,0.444444444444444
"938",1,0.292682926829268,0.4,0,0.166666666666667,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.666666666666667,0.666666666666667,1,1,1,0,0.75,1,0.75,0.75,1,1,"Latino",0,0,"CA",1,0,350000551,0.166666666666667,0.111111111111111
"939",0,0.707317073170732,0,0,0.166666666666667,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0.75,1,0,1,1,"Latino",1,0,"NY",0,1,300000207,0,0.111111111111111
"940",0,0.451219512195122,0.4,1,0.666666666666667,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,0.25,0,1,1,0,0,"Latino",1,0,"CA",0,1,300001068,0,0.333333333333333
"941",1,0.146341463414634,0.6,0,0.833333333333333,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.75,0.25,1,1,0.75,0.5,"Latino",0,0,"CA",0,1,350000194,0.333333333333333,0.222222222222222
"942",1,0.548780487804878,0.8,0,0.166666666666667,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0.25,1,"Latino",0,1,"FL",1,1,300000748,0,0.111111111111111
"943",0,0.463414634146341,0.2,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,1,"Latino",0,0,"TX",1,0,300000713,0,0.444444444444444
"944",0,0.780487804878049,0.2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.666666666666667,0,0,1,1,0.75,0.75,0.75,0.75,0,1,"Latino",0,1,"TX",1,1,300000475,0,0
"945",0,0.170731707317073,0.8,1,0.333333333333333,1,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,0.25,1,0.25,1,"Latino",0,0,"IL",0,1,300000454,0.333333333333333,0.333333333333333
"946",1,0.25609756097561,0.6,1,0.166666666666667,1,1,1,1,0,1,1,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1,0.75,0,1,"Latino",0,0,"NM",0,1,300000598,0.833333333333333,0.666666666666667
"947",1,0.475609756097561,0.6,1,0.333333333333333,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.666666666666667,0,1,1,0,1,1,1,1,1,1,"Latino",1,0,"CA",1,1,300000904,0.166666666666667,0.111111111111111
"948",1,0.146341463414634,1,1,0.833333333333333,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.666666666666667,0.666666666666667,1,1,1,1,0.75,1,0.75,1,0.75,1,"Latino",1,0,"CA",1,1,350000553,0,0.444444444444444
"949",0,0.25609756097561,0.4,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0.75,0.25,1,"Latino",0,0,"VA",1,0,300000711,0.5,0.222222222222222
"950",0,0.329268292682927,0.2,0,0.166666666666667,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.666666666666667,0.666666666666667,0,0,1,1,1,1,1,1,0,1,"Latino",0,0,"CA",1,0,300000296,0.333333333333333,0.111111111111111
"951",1,0.0121951219512195,0.4,0,0.166666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.666666666666667,0.666666666666667,0,1,1,1,1,1,1,0.75,0.25,0.75,"Latino",0,0,"MA",1,0,300000271,0,0
"952",1,0.341463414634146,0.8,1,0.833333333333333,1,1,0,0,1,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.666666666666667,0,1,1,1,1,1,1,1,1,0.25,1,"Latino",0,0,"CA",1,1,350000586,0.666666666666667,0.555555555555556
"953",1,0.024390243902439,0.6,0,0.166666666666667,1,0,1,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333333333333333,0.333333333333333,1,1,1,0,0.25,0.75,0.5,0.75,0,1,"Latino",1,0,"CA",0,1,350000624,0.333333333333333,0.444444444444444
"954",0,0.707317073170732,0.4,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,1,1,1,1,0.5,1,"Latino",1,0,"MA",1,1,300000181,0.166666666666667,0.333333333333333
"955",1,0.317073170731707,0.4,1,0.166666666666667,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333333333333333,1,1,0,1,1,1,0.75,0.75,0.5,1,"Latino",1,0,"CA",1,1,300000734,0.666666666666667,0
"956",1,0.0609756097560976,0.8,1,0.166666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.666666666666667,1,1,1,1,0.25,0.75,0.25,0.75,0.75,1,"Latino",1,0,"CA",0,1,350000356,0,0
"957",0,0.475609756097561,0.2,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,1,"Latino",0,0,"NY",1,0,300000476,0,0.333333333333333
"958",0,0.5,0.2,0,0.166666666666667,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.666666666666667,0,0,1,0,0,1,0.5,0.5,1,0.75,1,"Latino",1,0,"CA",1,1,300000033,0,0.444444444444444
"959",0,0.609756097560976,0.6,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.666666666666667,0.666666666666667,1,1,1,1,1,0.5,0.75,1,0,1,"Latino",1,0,"UT",0,1,300000003,0.166666666666667,0.222222222222222
"960",0,0.390243902439024,0.2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333333333333333,0,1,1,1,0.5,0,0.75,0.25,0.5,0.75,"Latino",0,1,"TX",0,1,300000261,0,0
"961",1,0.353658536585366,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.75,0.75,0.75,0.75,1,1,"Latino",0,0,"CA",1,0,300000962,0.166666666666667,0.111111111111111
"962",0,0.573170731707317,0.4,0,0.166666666666667,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.666666666666667,1,1,1,1,1,1,1,1,1,1,"Latino",1,0,"MD",1,1,300000133,0,0.222222222222222
"963",1,0.548780487804878,0.8,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0.75,0,1,1,1,"Latino",0,0,"FL",1,0,350000472,0,0.222222222222222
"964",0,0.5,0.4,1,0.166666666666667,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,1,1,1,1,"Latino",1,0,"IL",1,1,300000232,0.333333333333333,0.111111111111111
"965",0,0.378048780487805,0.8,1,0.333333333333333,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0.25,0.25,0.75,0.75,0,0.75,"Latino",0,1,"NM",0,1,300000728,0,0.111111111111111
"966",0,0.634146341463415,0.4,1,0.166666666666667,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333333333333333,0,1,1,1,1,0.75,1,1,0.75,0.25,1,"Latino",1,0,"NM",0,1,300000410,0,0.222222222222222
"967",0,0.573170731707317,0.6,1,0.333333333333333,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.333333333333333,1,0,0,1,1,0.75,1,1,1,0.25,0,"Latino",1,0,"CA",0,1,300000998,0.166666666666667,0.333333333333333
"968",1,0.439024390243902,0.4,0,0.166666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.666666666666667,0,0,0,0,1,1,1,1,0,1,"Latino",0,0,"CA",0,1,350000204,0,0
"969",0,0.548780487804878,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.666666666666667,1,0,1,1,0,1,1,1,1,0,1,"Latino",0,0,"CA",1,0,350000442,0,0.111111111111111
"970",1,0.158536585365854,0.8,1,0.166666666666667,0,0,0,0,0,0,1,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,1,1,1,1,0,1,"Latino",1,0,"UT",0,1,350000415,0.666666666666667,0.111111111111111
"971",0,0.695121951219512,0.6,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0.5,1,1,0,1,"Latino",1,0,"TX",0,1,300000559,0,0.222222222222222
"972",1,0.195121951219512,0,1,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.666666666666667,0,1,1,1,1,1,0.5,1,0,0,1,"Latino",0,0,"CO",1,0,300000243,0,0.444444444444444
